-DOCSTART- -X- -X- O
в ADP B-NP O
ночь NOUN I-NP O
на ADP B-VP O
17 NUM I-VP O
февраля NOUN B-NP O
разговоре NOUN I-NP O
стороны NOUN I-NP O
согласовали VERB B-VP O
« NOUN B-NP O
конкретные ADJ I-NP O
шаги NOUN I-NP O
по ADP I-NP O
обеспечению NOUN I-NP O
работы NOUN I-NP O
миссии NOUN I-NP O
ОБСЕ PROPN I-NP B-Org
для ADP I-NP O
мониторинга NOUN I-NP O
ситуации NOUN I-NP O
на ADP I-NP O
Украине PROPN I-NP B-Location
» PROPN I-NP O
. PUNCT B-VP O

В ADP B-NP O
разговоре NOUN I-NP O
с ADP I-NP O
Путиным PROPN I-NP B-Person
Меркель PROPN B-VP I-Person
и CCONJ I-VP O
Порошенко PROPN I-VP B-Person
призвали VERB I-VP O
российского ADJ B-NP B-LocOrg
лидера NOUN I-NP O
использовать VERB B-VP O
свое DET B-NP O
влияние NOUN I-NP O
на ADP I-NP O
ополченцев NOUN I-NP O
для ADP B-VP O
того PRON I-VP O
, PUNCT B-NP O
чтобы SCONJ I-NP O
соглашение NOUN I-NP O
о ADP I-NP O
прекращении NOUN I-NP O
огня NOUN I-NP O
вступило VERB B-VP O
на ADP B-NP O
всей DET I-NP O
территории NOUN I-NP O
ДНР PROPN B-VP B-LocOrg
и CCONJ I-VP O
ЛНР PROPN I-VP B-LocOrg
. PUNCT I-VP O

Меркель PROPN B-VP B-Person
, PUNCT I-VP O
Путин PROPN I-VP B-Person
и CCONJ I-VP O
Порошенко PROPN I-VP B-Person
согласились VERB I-VP O
с ADP I-VP O
тем PRON I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
в ADP I-VP O
первую ADJ I-VP O
очередь NOUN B-NP O
необходимо ADJ B-VP O
обеспечить VERB I-VP O
доступ NOUN B-NP O
наблюдателей NOUN I-NP O
ОБСЕ PROPN I-NP B-Org
в ADP I-NP O
зону NOUN I-NP O
конфликта NOUN I-NP O
, PUNCT B-VP O
пишет VERB I-VP O
РБК PROPN I-VP B-Org
. PUNCT I-VP O

Ранее ADV B-VP O
Меркель PROPN I-VP B-Person
, PUNCT I-VP O
Порошенко PROPN I-VP B-Person
и CCONJ I-VP O
Франсуа PROPN I-VP B-Person
Олланд PROPN I-VP I-Person
выступили VERB I-VP O
с ADP B-NP O
совместным ADJ I-NP O
заявлением NOUN I-NP O
, PUNCT B-VP O
в ADP I-VP O
котором PRON I-VP O
призвали VERB I-VP O
« PROPN I-VP O
обеспечить VERB I-VP O
свободный ADJ B-NP O
доступ NOUN I-NP O
наблюдателям NOUN I-NP O
ОБСЕ PROPN I-NP B-Org
, PUNCT B-VP O
чтобы SCONJ I-VP O
те DET I-VP O
могли VERB I-VP O
вести VERB I-VP O
объективное ADJ B-NP O
наблюдение NOUN I-NP O
на ADP I-NP O
местах NOUN I-NP O
» PROPN B-VP O
. PUNCT I-VP O

Представитель NOUN B-NP O
правительства NOUN I-NP B-Org
Германии PROPN I-NP B-LocOrg
рассказал VERB B-VP O
, PUNCT I-VP O
что SCONJ I-VP O
стороны NOUN B-NP O
говорили VERB B-VP O
о ADP I-VP O
том PRON I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
отвод NOUN B-NP O
тяжелых ADJ I-NP O
вооружений NOUN I-NP O
, PUNCT I-NP O
согласно ADP I-NP O
минским ADJ I-NP O
договоренностям NOUN I-NP O
. PUNCT B-VP O

Как SCONJ B-VP O
заявил VERB I-VP O
представитель NOUN B-NP O
властей NOUN I-NP O
ДНР PROPN B-VP B-LocOrg
Денис PROPN I-VP B-Person
Пушилин PROPN I-VP I-Person
, PUNCT I-VP O
сейчас ADV I-VP O
ополченцы NOUN B-NP O
« PROPN B-VP O
не PART I-VP O
имеют VERB I-VP O
морального ADJ I-VP O
права NOUN B-NP O
» PROPN I-NP O
прекратить VERB B-VP O
бои NOUN B-NP O
за ADP I-NP O
Дебальцево PROPN I-NP B-Location
, PUNCT I-NP O
поскольку SCONJ I-NP O
« PROPN I-NP O
это PRON I-NP O
внутренняя ADJ I-NP O
территория NOUN I-NP O
» PROPN I-NP O
ДНР PROPN B-VP B-LocOrg
. PUNCT I-VP O

Пушилин NOUN B-NP B-Person
также ADV I-NP O
отметил VERB B-VP O
, PUNCT I-VP O
что SCONJ I-VP O
ополченцы NOUN B-NP O
« PROPN B-VP O
готовы ADJ I-VP O
в ADP B-NP O
любое ADJ I-NP O
время NOUN I-NP O
» PROPN B-VP O
отвести VERB I-VP O
тяжелые ADJ B-NP O
вооружения NOUN I-NP O
, PUNCT B-VP O
однако ADV I-VP O
не PART I-VP O
будут AUX I-VP O
делать VERB I-VP O
этого PRON I-VP O
в ADP B-NP O
одностороннем ADJ I-NP O
порядке NOUN I-NP O
. PUNCT B-VP O

Как SCONJ B-VP O
заявил VERB I-VP O
спикер NOUN B-NP O
Народного ADJ I-NP B-Org
совета NOUN I-NP I-Org
самопровозглашенной ADJ I-NP O
ДНР PROPN I-NP B-LocOrg
Андрей PROPN I-NP B-Person
Пургин PROPN B-VP I-Person
, PUNCT I-VP O
вопрос NOUN B-NP O
об ADP I-NP O
отводе NOUN I-NP O
вооружений NOUN I-NP O
стороны NOUN I-NP O
могут VERB B-VP O
обсудить VERB I-VP O
на ADP I-VP O
запланированной VERB I-VP O
на ADP I-VP O
17 NUM I-VP O
февраля NOUN B-NP O
видеоконференции NOUN I-NP O
контактной ADJ I-NP O
группы NOUN I-NP O
по ADP I-NP O
урегулированию NOUN I-NP O
на ADP I-NP O
Украине PROPN I-NP B-Location
. PUNCT B-VP O

После ADP B-NP O
вступления NOUN I-NP O
перемирия NOUN I-NP O
в ADP I-NP O
силу NOUN I-NP O
в ADP I-NP O
полночь NOUN I-NP O
15 NUM I-NP O
февраля NOUN I-NP O
представители NOUN I-NP O
ОБСЕ PROPN I-NP B-Org
так ADV I-NP O
и PART B-VP O
не PART I-VP O
смогли VERB I-VP O
проехать VERB I-VP O
в ADP I-VP O
Дебальцево PROPN I-VP B-Location
, PUNCT B-NP O
в ADP B-VP O
котором PRON I-VP O
обстрелы NOUN B-NP O
не PART B-VP O
прекращаются VERB I-VP O
несмотря ADV B-NP O
на ADP I-NP O
соглашение NOUN I-NP O
о ADP I-NP O
прекращении NOUN I-NP O
огня NOUN I-NP O
. PUNCT B-VP O

Из-за ADP B-VP O
того PRON I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
стороны NOUN B-NP O
обвиняют VERB B-VP O
друг NOUN B-NP O
друга NOUN I-NP O
в ADP I-NP O
несоблюдении NOUN I-NP O
пункта NOUN I-NP O
минских ADJ I-NP O
договоренностей NOUN I-NP O
о ADP I-NP O
прекращении NOUN I-NP O
огня NOUN I-NP O
, PUNCT B-VP O
и CCONJ I-VP O
ДНР PROPN I-VP B-LocOrg
, PUNCT I-VP O
и CCONJ I-VP O
Киев PROPN I-VP B-LocOrg
отказываются VERB I-VP O
начать VERB I-VP O
отвод NOUN B-NP O
тяжелых ADJ I-NP O
вооружений NOUN I-NP O
от ADP I-NP O
линии NOUN I-NP O
фронта NOUN I-NP O
. PUNCT B-VP O

Меркель PROPN B-VP B-Person
назвала VERB I-VP O
санкции NOUN B-NP O
единственным ADJ I-NP O
способом NOUN I-NP O
надавить VERB B-VP O
на ADP I-VP O
Россию PROPN I-VP B-LocOrg
Канцлер PROPN I-VP O
считает VERB I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
действия NOUN B-NP O
Москвы PROPN I-NP B-LocOrg
нельзя ADV B-VP O
оставить VERB I-VP O
без ADP B-NP O
последствий NOUN I-NP O
, PUNCT B-VP O
но CCONJ I-VP O
решить VERB I-VP O
конфликт NOUN B-NP O
военным ADJ I-NP O
путем NOUN I-NP O
нельзя ADV B-VP O
. PUNCT I-VP O

Санкции NOUN B-NP O
являются VERB B-VP O
единственным ADJ B-NP O
средством NOUN I-NP O
нажать VERB B-VP O
на ADP I-VP O
Россию PROPN I-VP B-LocOrg
, PUNCT I-VP O
считает VERB I-VP O
канцлер NOUN B-NP O
Германии PROPN I-NP B-LocOrg
Ангела PROPN I-NP B-Person
Меркель PROPN I-NP I-Person
, PUNCT B-VP O
пишут VERB I-VP O
« NOUN B-NP O
Ведомости NOUN I-NP B-Org
» PROPN B-VP O
. PUNCT I-VP O

Как SCONJ B-VP O
передает VERB I-VP O
Deutsche PROPN I-VP B-Org
Welle PROPN I-VP O
, PUNCT I-VP O
она PRON I-VP O
заявила VERB I-VP O
это PRON I-VP O
в ADP B-NP O
интервью NOUN I-NP O
радиостанции NOUN I-NP B-Org
rbb-Inforadio PROPN B-VP I-Org
, PUNCT I-VP O
которое PRON I-VP O
вышло VERB I-VP O
в ADP B-NP O
эфир NOUN I-NP O
9 NUM B-VP O
сентября NOUN B-NP O
. PUNCT B-VP O

По ADP B-NP O
словам NOUN I-NP O
канцлера NOUN I-NP O
, PUNCT I-NP O
непосредственное ADJ I-NP O
участие NOUN I-NP O
России PROPN I-NP B-LocOrg
в ADP I-NP O
украинском ADJ I-NP O
конфликте NOUN I-NP O
« PROPN I-NP O
очень ADV B-ROOT O
- PUNCT I-ROOT O
очень ADV I-ROOT O
очевидно ADJ I-ROOT O
» NOUN B-NP O
. PUNCT B-ROOT O

Она PRON B-VP O
считает VERB I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
действия NOUN B-NP O
Москвы PROPN I-NP B-LocOrg
нельзя ADV B-VP O
оставить VERB I-VP O
без ADP B-NP O
последствий NOUN I-NP O
, PUNCT B-VP O
но CCONJ I-VP O
решить VERB I-VP O
конфликт NOUN B-NP O
военным ADJ I-NP O
путем NOUN I-NP O
нельзя ADV B-VP O
. PUNCT I-VP O

Как SCONJ B-NP O
только PART I-NP O
ситуация NOUN I-NP O
на ADP I-NP O
Украине PROPN I-NP B-Location
нормализуется VERB B-VP O
, PUNCT B-NP O
санкции NOUN I-NP O
должны ADJ B-VP O
быть AUX I-VP O
отменены VERB I-VP O
, PUNCT I-VP O
добавила VERB I-VP O
Меркель PROPN I-VP B-Person
. PUNCT I-VP O

Канцлер NOUN B-NP O
также ADV B-VP O
заявила VERB I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
правительство NOUN B-NP B-Org
не PART B-VP O
намерено ADJ I-VP O
наращивать VERB I-VP O
бюджет NOUN B-NP O
министерства NOUN I-NP B-Org
обороны NOUN I-NP O
, PUNCT I-NP O
несмотря ADV I-NP O
на ADP I-NP O
планы NOUN I-NP O
НАТО PROPN I-NP B-Org
создать VERB B-VP O
новые ADJ B-NP O
силы NOUN I-NP O
быстрого ADJ B-VP O
реагирования NOUN B-NP O
. PUNCT B-VP O

По ADP B-NP O
словам NOUN I-NP O
Меркель PROPN I-NP B-Person
, PUNCT I-NP O
дополнительные ADJ I-NP O
финансовые ADJ I-NP O
средства NOUN I-NP O
на ADP I-NP O
армию NOUN I-NP O
появятся VERB B-VP O
после ADP B-NP O
вывода NOUN I-NP O
контингента NOUN I-NP O
ВС PROPN I-NP B-Org
ФРГ PROPN I-NP B-LocOrg
из ADP I-NP O
Афганистана PROPN I-NP B-Location
. PUNCT B-VP O

8 NUM B-VP O
сентября NOUN B-NP O
Меркель PROPN B-VP B-Person
заявила VERB I-VP O
на ADP B-NP O
закрытом ADJ I-NP O
заседании NOUN I-NP O
в ADP I-NP O
правительстве NOUN I-NP B-Org
, PUNCT B-VP O
что SCONJ I-VP O
санкции NOUN B-NP O
против ADP I-NP O
России PROPN I-NP B-LocOrg
необходимо ADJ B-VP O
ввести VERB I-VP O
, PUNCT I-VP O
несмотря ADV I-VP O
на ADP I-VP O
достигнутую ADJ I-VP O
договоренность NOUN B-NP O
о ADP I-NP O
прекращении NOUN I-NP O
огня NOUN I-NP O
. PUNCT B-VP O

Об ADP B-VP O
этом PRON I-VP O
рассказали VERB I-VP O
несколько NUM B-NP O
участников NOUN I-NP O
заседания NOUN I-NP O
. PUNCT B-VP O

По ADP B-NP O
их PRON I-NP O
словам NOUN I-NP O
, PUNCT I-NP O
канцлер NOUN I-NP O
напомнила VERB B-VP O
, PUNCT I-VP O
что SCONJ I-VP O
Россия PROPN I-VP B-LocOrg
уже ADV I-VP O
неоднократно ADV I-VP O
обманывала VERB I-VP O
Запад PROPN I-VP B-LocOrg
, PUNCT I-VP O
не PART I-VP O
выполняя VERB I-VP O
обещания NOUN B-NP O
, PUNCT B-VP O
а CCONJ I-VP O
также ADV I-VP O
добавила VERB I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
российские ADJ B-NP O
войска NOUN I-NP O
по-прежнему ADV B-VP O
находятся VERB I-VP O
на ADP I-VP O
Украине PROPN I-VP B-Location
. PUNCT I-VP O

ЕС PROPN B-ROOT B-Org
должен ADJ I-ROOT O
действовать VERB B-VP O
более ADV I-VP O
решительно ADV I-VP O
, PUNCT B-ROOT O
процитировали VERB B-VP O
ее PRON B-NP O
участники NOUN I-NP O
заседания NOUN I-NP O
. PUNCT B-ROOT O

Рождение NOUN B-NP O
общественного ADJ I-NP O
достояния NOUN I-NP O
Песня PROPN B-VP O
Happy PROPN I-VP O
Birthday PROPN I-VP O
to PROPN I-VP O
You PROPN I-VP O
теперь ADV I-VP O
может VERB I-VP O
использоваться VERB I-VP O
свободно ADV I-VP O
РИА PROPN I-VP B-Org
Новости PROPN I-VP I-Org
Суд PROPN I-VP I-Org
Лос-Анджелеса PROPN I-VP I-Org
постановил VERB I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
компании NOUN B-NP B-Org
Warner PROPN B-VP I-Org
/ PUNCT I-VP O
Chappell PROPN I-VP O
Music PROPN I-VP O
не PART I-VP O
принадлежат VERB I-VP O
авторские ADJ B-NP O
права NOUN I-NP O
на ADP I-NP O
песню NOUN I-NP O
Happy PROPN I-NP O
Birthday PROPN B-VP O
to PROPN I-VP O
You PROPN I-VP O
( PROPN I-VP O
" PROPN I-VP O
С ADP B-NP O
днем NOUN I-NP O
рождения NOUN I-NP O
тебя PRON B-VP O
" ADJ I-VP O
) NOUN B-NP O
, PUNCT I-NP O
передает VERB B-VP O
издание NOUN B-NP B-Org
Los PROPN B-VP I-Org
Angeles PROPN I-VP O
Times PROPN I-VP O
. PUNCT I-VP O

По ADP B-NP O
данным NOUN I-NP O
издания NOUN I-NP B-Org
, PUNCT I-NP O
компания NOUN I-NP B-Org
претендовала VERB B-VP O
на ADP B-NP O
авторство NOUN I-NP O
с ADP I-NP O
тех DET I-NP O
пор NOUN I-NP O
, PUNCT I-NP O
как SCONJ B-VP O
заплатила VERB I-VP O
15 NUM I-VP O
миллионов NOUN B-NP O
долларов NOUN I-NP O
за ADP I-NP O
покупку NOUN I-NP O
Birch PROPN B-VP B-Org
Tree PROPN B-NP O
Group PROPN I-NP O
, PUNCT I-NP O
преемницу NOUN I-NP O
Clayton PROPN I-NP B-Org
F PROPN I-NP O
. PUNCT I-NP O

Summy NOUN B-NP O
Co PROPN I-NP O
. PUNCT I-NP O

, PUNCT B-VP O
которой PRON I-VP O
принадлежали VERB I-VP O
права NOUN B-NP O
на ADP I-NP O
песню NOUN I-NP O
. PUNCT B-VP O

Решение NOUN B-NP O
вынес VERB B-VP O
судья NOUN B-NP O
Джордж PROPN B-ROOT B-Person
Х PROPN I-ROOT I-Person
. PUNCT I-ROOT O

Кинг PROPN B-ROOT B-Person
( NOUN B-NP O
George PROPN I-NP B-Person
H PROPN B-ROOT I-Person
. PUNCT I-ROOT O

King NOUN B-NP B-Person
) NOUN I-NP O
. PUNCT I-NP O

Он PRON B-VP O
постановил VERB I-VP O
, PUNCT I-VP O
что SCONJ I-VP O
авторское ADJ B-NP O
право NOUN I-NP O
распространяется VERB B-VP O
только PART I-VP O
на ADP I-VP O
определенные ADJ I-VP O
музыкальные ADJ I-VP O
аранжировки NOUN B-NP O
, PUNCT I-NP O
а CCONJ I-NP O
не PART I-NP O
на ADP I-NP O
саму ADJ I-NP O
песню NOUN I-NP O
, PUNCT B-VP O
" VERB I-VP O
потому ADV I-VP O
что SCONJ I-VP O
Summy PROPN I-VP B-Org
Co PROPN B-NP O
. PUNCT B-VP O

никогда ADV B-VP O
не PART I-VP O
принадлежали VERB I-VP O
права NOUN B-NP O
на ADP I-NP O
слова NOUN I-NP O
песни NOUN I-NP O
Happy PROPN B-VP O
Birthday PROPN I-VP O
" PROPN I-VP O
. PUNCT I-VP O
" PROPN I-VP O

Ответчикам NOUN B-NP O
, PUNCT I-NP O
правопреемникам NOUN I-NP O
Summy PROPN B-ROOT B-Org
Co PROPN I-ROOT O
. PUNCT I-ROOT O

, PUNCT B-VP O
не PART I-VP O
принадлежат VERB I-VP O
действительные ADJ B-NP O
права NOUN I-NP O
на ADP I-NP O
текст NOUN I-NP O
песни NOUN I-NP O
Happy PROPN B-VP O
Birthday PROPN I-VP O
" PROPN I-VP O
, PUNCT I-VP O
— PROPN I-VP O
передает VERB I-VP O
слова NOUN B-NP O
судьи NOUN I-NP O
издание NOUN I-NP B-Org
. PUNCT B-VP O

Ранее ADV B-VP O
сообщалось VERB I-VP O
, PUNCT B-NP O
что SCONJ I-NP O
производители NOUN I-NP O
документального ADJ I-NP O
фильма NOUN I-NP O
о ADP I-NP O
песне NOUN I-NP O
Happy PROPN I-NP O
Birthday PROPN I-NP O
— PROPN I-NP O
компания NOUN I-NP B-Org
Good PROPN I-NP I-Org
Morning PROPN I-NP O
To PROPN I-NP O
You PROPN I-NP O
Productions PROPN I-NP O
Corp PROPN I-NP O
. PUNCT B-VP O

— NOUN B-NP O
решили VERB B-VP O
обратиться VERB I-VP O
в ADP B-NP O
суд NOUN I-NP O
после ADP B-VP O
того PRON I-VP O
, PUNCT B-NP O
как SCONJ I-NP O
под ADP I-NP O
угрозой NOUN I-NP O
крупного ADJ I-NP O
штрафа NOUN I-NP O
были AUX B-VP O
вынуждены VERB I-VP O
заплатить VERB I-VP O
1,5 NUM B-NP O
тысячи NOUN I-NP O
долларов NOUN I-NP O
за ADP I-NP O
использование NOUN I-NP O
песни NOUN I-NP O
. PUNCT B-VP O

В ADP B-NP O
исковом ADJ I-NP O
заявлении NOUN I-NP O
утверждается VERB B-VP O
, PUNCT I-VP O
что SCONJ I-VP O
песня NOUN B-NP O
была AUX B-VP O
написана VERB I-VP O
еще ADV I-VP O
в ADP B-NP O
1893 NUM I-NP O
году NOUN I-NP O
и CCONJ I-NP O
авторские ADJ I-NP O
права NOUN I-NP O
на ADP I-NP O
нее PRON I-NP O
должны ADJ B-VP O
были AUX I-VP O
давно ADV I-VP O
истечь VERB I-VP O
. PUNCT I-VP O

По ADP B-NP O
мнению NOUN I-NP O
истцов NOUN I-NP O
, PUNCT I-NP O
в ADP I-NP O
действительности NOUN I-NP O
Warner PROPN I-NP B-Org
/ PUNCT I-NP O
Chappell PROPN B-VP O
обладают VERB I-VP O
правами NOUN B-NP O
лишь PART I-NP O
на ADP I-NP O
фортепианную ADJ I-NP O
аранжировку NOUN I-NP O
песни NOUN I-NP O
, PUNCT B-VP O
которая PRON I-VP O
была AUX I-VP O
создана VERB I-VP O
в ADP B-NP O
1935 NUM I-NP O
году NOUN I-NP O
, PUNCT B-VP O
и CCONJ I-VP O
не PART I-VP O
имеют VERB I-VP O
права NOUN B-NP O
взимать VERB B-VP O
лицензионные ADJ B-NP O
гонорары NOUN I-NP O
за ADP I-NP O
использование NOUN I-NP O
ее PRON I-NP O
текста NOUN I-NP O
или CCONJ I-NP O
мелодии NOUN I-NP O
. PUNCT B-VP O

В ADP B-NP O
феврале NOUN I-NP O
этого DET I-NP O
года NOUN I-NP O
регион NOUN I-NP B-LocOrg
не PART B-VP O
смог VERB I-VP O
вовремя ADV I-VP O
провести VERB I-VP O
платеж NOUN B-NP O
по ADP I-NP O
кредиту NOUN I-NP O
ВТБ PROPN I-NP B-Org
. PUNCT B-VP O

Первым ADJ B-NP O
российским ADJ I-NP B-LocOrg
регионом NOUN I-NP I-LocOrg
